title,price,link
Zimbabwe Billete Cheque 1.000 Dolares 2006 P-44 UNC,"$2,00",https://www.argcollectibles.com/producto/zimbabwe-billete-cheque-1-000-dolares-2006-p-44-unc/
Zimbabwe Billete 50 Dolares 2006 P-41 UNC,"$2,00",https://www.argcollectibles.com/producto/zimbabwe-billete-50-dolares-2006-p-41-unc/
Zimbabwe Billete Cheque 1 Dolar 2006 P-37 UNC,"$2,00",https://www.argcollectibles.com/producto/zimbabwe-billete-cheque-1-dolar-2006-p-37-unc/
Zimbabwe Billete Cheque 50.000 Dolares 2006 P-30 UNC,"$6,00",https://www.argcollectibles.com/producto/zimbabwe-billete-cheque-50-000-dolares-2006-p-30-unc/
Zimbabwe Billete 1.000 Dolares 2003 P-12a UNC,"$3,00",https://www.argcollectibles.com/producto/zimbabwe-billete-1-000-dolares-2003-p-12a-unc/
Zimbabwe Billete 20 Dolares 1997 P-7 UNC,"$3,00",https://www.argcollectibles.com/producto/zimbabwe-billete-20-dolares-1997-p-7-unc/
Zimbabwe Billete 10 Dolares 1997 P-6 UNC,"$3,00",https://www.argcollectibles.com/producto/zimbabwe-billete-10-dolares-1997-p-6-unc/
Zimbabwe Billete 5 Dolares 1997 P-5b UNC,"$2,50",https://www.argcollectibles.com/producto/zimbabwe-billete-5-dolares-1997-p-5b-unc/
Kirguistan Billete 1 Som 1994 P-7 UNC,"$1,50",https://www.argcollectibles.com/producto/kirguistan-billete-1-som-1994-p-7-unc/
Zaire Billete 1 Nuevo Likuta 1993 P-47 UNC,"$2,00",https://www.argcollectibles.com/producto/zaire-billete-1-nuevo-likuta-1993-p-47-unc/
Ucrania Billete 25 Karbovatsiv 1991 P-85 XF,"$1,00",https://www.argcollectibles.com/producto/ucrania-billete-25-karbovatsiv-1991-p-85-xf/
Pakistan Billete 2 Rupias 1985 P-37 UNC,"$3,00",https://www.argcollectibles.com/producto/pakistan-billete-2-rupias-1985-p-37-unc/
Inglaterra Billete 1 Pound 1956 P-M29 UNC (Pago Militar),"$3,00",https://www.argcollectibles.com/producto/inglaterra-billete-1-pound-1956-p-m29-unc-pago-militar/
Camboya Billete 200 Riels 1998 P-42 UNC,"$2,00",https://www.argcollectibles.com/producto/camboya-billete-200-riels-1998-p-42-unc/
Filipinas Billete 10 Pesos 1943 P-111 VF (Ocupacion Japonesa),"$3,00",https://www.argcollectibles.com/producto/filipinas-billete-10-pesos-1943-p-111-vf-ocupacion-japonesa/
Burma Billete 1/2 Rupia 1942 P-13b AU,"$3,00",https://www.argcollectibles.com/producto/burma-billete-1-2-rupia-1942-p-13b-au/
Burma Billete 5 Kyat 1973 P-57 AU,"$1,50",https://www.argcollectibles.com/producto/burma-billete-5-kyat-1973-p-57-au/
Bosnia y Herzegovina Billete 10 Dinara 1992 P-10 UNC,"$1,50",https://www.argcollectibles.com/producto/bosnia-y-herzegovina-billete-10-dinara-1992-p-10-unc/
Maldivas Billete 2 Rupias 1960 P-2b F,"$10,00",https://www.argcollectibles.com/producto/maldivas-billete-2-rupias-1960-p-2b-f/
Indonesia Billete 1.000 Rupias 2011 P-141k UNC,"$1,00",https://www.argcollectibles.com/producto/indonesia-billete-1-000-rupias-2011-p-141k-unc/
Iran Billete 1.000 Rials 1989 P-138f UNC,"$2,00",https://www.argcollectibles.com/producto/iran-billete-1-000-rials-1989-p-138f-unc/
Papua Nueva Guinea Billete 2 Kina 2013 P-45 UNC (Polimero),"$3,00",https://www.argcollectibles.com/producto/papua-nueva-guinea-billete-2-kina-2013-p-45-unc-polimero/
Kazajistan Billete 200 Tenge 2006 P-28 UNC,"$3,00",https://www.argcollectibles.com/producto/kazajistan-billete-200-tenge-2006-p-28-unc/
Chile Billete 5.000 Pesos 1947-1959 P-117 VF (Maschke/Herrera),"$30,00",https://www.argcollectibles.com/producto/chile-billete-5-000-pesos-1947-1959-p-117-vf-maschke-herrera/
Chile Billete 10 Escudos 1960-1961 P-132 F+,"$30,00",https://www.argcollectibles.com/producto/chile-billete-10-escudos-1960-1961-p-132-f/
Iran Billete 20.000 Rials 2014-2018 P-153 UNC,"$2,50",https://www.argcollectibles.com/producto/iran-billete-20-000-rials-2014-2018-p-153-unc/
Siria Billete 2.000 Pound 2021 P-117 UNC,"$3,00",https://www.argcollectibles.com/producto/siria-billete-2-000-pound-2021-p-117-unc/
Siria Billete 200 Pound 2021 P-114 UNC,"$1,00",https://www.argcollectibles.com/producto/siria-billete-200-pound-2021-p-114-unc/
Siria Billete 100 Pound 2021 P-113 UNC,"$1,00",https://www.argcollectibles.com/producto/siria-billete-100-pound-2021-p-113-unc/
Islandia Billete 50 Kronur 1961 P-49 UNC,"$12,00",https://www.argcollectibles.com/producto/islandia-billete-50-kronur-1961-p-49-unc/
Vaticano Billete 10 Paoli 1798 P-S-540 VF (Estados Papales),"$50,00",https://www.argcollectibles.com/producto/vaticano-billete-10-paoli-1798-p-s-540-vf-estados-papales/
Australia Billete 10 Dolares 1988 P-49 XF+ (Polimero),"$22,00",https://www.argcollectibles.com/producto/australia-billete-10-dolares-1988-p-49-xf-polimero/
Guinea Ecuatorial Billete 100 Bipkwele 1979 P-14 UNC,"$55,00",https://www.argcollectibles.com/producto/guinea-ecuatorial-billete-100-bipkwele-1979-p-14-unc/
Finlandia Billete 10 Markka 1986 P-113 UNC,"$12,00",https://www.argcollectibles.com/producto/finlandia-billete-10-markka-1986-p-113-unc/
Marruecos Billete 10 Dirhams 1970 P-57 UNC,"$15,00",https://www.argcollectibles.com/producto/marruecos-billete-10-dirhams-1970-p-57-unc/
Alemania Billete 5.000.000 Marcos 1923 P-S-988 AU (Wurttenberg),"$20,00",https://www.argcollectibles.com/producto/alemania-billete-5-000-000-marcos-1923-p-s-988-au-wurttenberg/
Hong Kong Billete 10 Dolares 1983 P-182 UNC,"$15,00",https://www.argcollectibles.com/producto/hong-kong-billete-10-dolares-1983-p-182-unc/
Jamaica Billete 10 Dolares 1989 P-71c UNC,"$10,00",https://www.argcollectibles.com/producto/jamaica-billete-10-dolares-1989-p-71c-unc/
Colombia Billete 200 Pesos 1991 P-429d UNC,"$3,00",https://www.argcollectibles.com/producto/colombia-billete-200-pesos-1991-p-429d-unc/
Suecia Billete 10 Koronas 1988 P-52e UNC,"$6,00",https://www.argcollectibles.com/producto/suecia-billete-10-koronas-1988-p-52e-unc/
Serbia Billete 50 Dinara 1942 P-29 UNC,"$20,00",https://www.argcollectibles.com/producto/serbia-billete-50-dinara-1942-p-29-unc/
Kenia Billete 100 Shillings 1989 P-27 VF,"$3,00",https://www.argcollectibles.com/producto/kenia-billete-100-shillings-1989-p-27-vf/
Tailandia Billete 20 Baht 1981 P-88 XF+,"$2,00",https://www.argcollectibles.com/producto/tailandia-billete-20-baht-1981-p-88-xf/
Haiti Billete 25 Gourdes 1988 P-248a UNC,"$12,00",https://www.argcollectibles.com/producto/haiti-billete-25-gourdes-1988-p-248a-unc/
Albania Billete 5 Leke 1976 P-42 UNC,"$5,00",https://www.argcollectibles.com/producto/albania-billete-5-leke-1976-p-42-unc/
Yugoslavia Billete 500 Dinara 1978 P-91a UNC,"$2,00",https://www.argcollectibles.com/producto/yugoslavia-billete-500-dinara-1978-p-91a-unc/
Holanda Billete 2 1/2 Gulden 1949 P-73 VF+,"$5,00",https://www.argcollectibles.com/producto/holanda-billete-2-1-2-gulden-1949-p-73-vf/
Alemania Billete 100.000 Marcos 1923 P-83 XF+,"$8,00",https://www.argcollectibles.com/producto/alemania-billete-100-000-marcos-1923-p-83-xf/
Austria Billete 50.000 Kronen 1922 P-80 XF-,"$50,00",https://www.argcollectibles.com/producto/austria-billete-50-000-kronen-1922-p-80-xf/
Peru Billete 10 Soles de Oro 1963 P-84 F+,"$2,00",https://www.argcollectibles.com/producto/peru-billete-10-soles-de-oro-1963-p-84-f/
Italia Billete 100.000 Liras 1983 P-110a UNC,"$130,00",https://www.argcollectibles.com/producto/italia-billete-100-000-liras-1983-p-110a-unc/
Italia Billete 5.000 Liras 1983 P-105C F+,"$5,00",https://www.argcollectibles.com/producto/italia-billete-5-000-liras-1983-p-105c-f/
Eritrea Billete 5 Nakfa 1997 P-2 UNC,"$2,00",https://www.argcollectibles.com/producto/eritrea-billete-5-nakfa-1997-p-2-unc/
El Salvador Billete 200 Colones 1999 P-158 VF+ (Serie K),"$140,00",https://www.argcollectibles.com/producto/el-salvador-billete-200-colones-1999-p-158-vf-serie-k/
El Salvador Billete 200 Colones 1998 P-152b VF+ (Serie G),"$120,00",https://www.argcollectibles.com/producto/el-salvador-billete-200-colones-1998-p-152b-vf-serie-g/
El Salvador Billete 200 Colones 1997 P-152a VF+ (Serie E),"$120,00",https://www.argcollectibles.com/producto/el-salvador-billete-200-colones-1997-p-152a-vf-serie-e/
El Salvador Billete 200 Colones 1997 P-152a VF+ (Serie A),"$120,00",https://www.argcollectibles.com/producto/el-salvador-billete-200-colones-1997-p-152a-vf-serie-a/
El Salvador Billete 200 Colones 1999 P-158 VF+ (Serie J),"$140,00",https://www.argcollectibles.com/producto/el-salvador-billete-200-colones-1999-p-158-vf-serie-j/
El Salvador Billete 200 Colones 1997 P-152a VF+ (Serie D),"$120,00",https://www.argcollectibles.com/producto/el-salvador-billete-200-colones-1997-p-152a-vf-serie-d/
El Salvador Billete 200 Colones 1998 P-152b VF+ (Serie F),"$120,00",https://www.argcollectibles.com/producto/el-salvador-billete-200-colones-1998-p-152b-vf-serie-f/
Alemania Billete 20 Millones Marcos 1923 P-97 XF,"$8,00",https://www.argcollectibles.com/producto/alemania-billete-20-millones-marcos-1923-p-97-xf/
Chile Billete 2.000 Pesos 2009 P-162 UNC (Polimero),"$12,00",https://www.argcollectibles.com/producto/chile-billete-2-000-pesos-2009-p-162-unc-polimero/
Chile Billete 2.000 Pesos 2012 P-162 UNC (Polimero),"$12,00",https://www.argcollectibles.com/producto/chile-billete-2-000-pesos-2012-p-162-unc-polimero/
Chile Billete 10 Escudos 1962 P-139 VF+,"$10,00",https://www.argcollectibles.com/producto/chile-billete-10-escudos-1962-p-139-vf/
Ucrania Billete 1 Karbowanza 1991 P-81A UNC,"$2,00",https://www.argcollectibles.com/producto/ucrania-billete-1-karbowanza-1991-p-81a-unc/
Estados Unidos USA Billete 1-2-5 Dolares 1860 AU (Plancha x 4) Bank New England,"$450,00",https://www.argcollectibles.com/producto/estados-unidos-usa-billete-1-2-5-dolares-1860-au-plancha-x-4-bank-new-england/
Suiza Billete 20 Francos 1879 P-S-572 AU,"$400,00",https://www.argcollectibles.com/producto/suiza-billete-20-francos-1879-p-s-572-au/
Antigua Billete 5 Dolares 1986 P-22a UNC,"$80,00",https://www.argcollectibles.com/producto/antigua-billete-5-dolares-1986-p-22a-unc/
Nigeria Billete 1 Naira 1973 P-15 XF (Reposicion),"$120,00",https://www.argcollectibles.com/producto/nigeria-billete-1-naira-1973-p-15-xf-reposicion/
Colombia Billete 100 Pesos 1968 P-410a UNC,"$60,00",https://www.argcollectibles.com/producto/colombia-billete-100-pesos-1968-p-410a-unc/
Colombia Billete 20 Pesos 1961 P-401c AU,"$50,00",https://www.argcollectibles.com/producto/colombia-billete-20-pesos-1961-p-401c-au/
Peru Billete 5 Soles 1877 P-S-323 F,"$150,00",https://www.argcollectibles.com/producto/peru-billete-5-soles-1877-p-s-323-f/
Malasia Billete 50 Ringgit 1972-1976 P-10 F+,"$150,00",https://www.argcollectibles.com/producto/malasia-billete-50-ringgit-1972-1976-p-10-f/
Cuba Billete 50 Pesos 1958 P-81b XF,"$5,00",https://www.argcollectibles.com/producto/cuba-billete-50-pesos-1958-p-81b-xf/
Cuba Billete 20 Pesos 1958 P-80b UNC,"$8,00",https://www.argcollectibles.com/producto/cuba-billete-20-pesos-1958-p-80b-unc/
Cuba Billete 5 Pesos 1960 P-92 UNC,"$10,00",https://www.argcollectibles.com/producto/cuba-billete-5-pesos-1960-p-92-unc/
Francia Billete 100 Francos 1983 P-154b VF-,"$6,00",https://www.argcollectibles.com/producto/francia-billete-100-francos-1983-p-154b-vf/
Argentina Billete 1 Peso 1925 P-243a/BOT-1555 XF+ Serie C,"$60,00",https://www.argcollectibles.com/producto/argentina-billete-1-peso-1925-p-243a-bot-1555-xf-serie-c/
Argentina Billete 500.000 Pesos 1981 P-309/BOT-2508 VF- Serie A,"$8,00",https://www.argcollectibles.com/producto/argentina-billete-500-000-pesos-1981-p-309-bot-2508-vf-serie-a/
Argentina Billete 10.000 Pesos 1977 P-306/BOT-2489 VF (Reposicion),"$5,00",https://www.argcollectibles.com/producto/argentina-billete-10-000-pesos-1977-p-306-bot-2489-vf-reposicion/
Argentina Billete 100 Pesos 1973 P-291/BOT-2389 VF+ Serie A,"$5,00",https://www.argcollectibles.com/producto/argentina-billete-100-pesos-1973-p-291-bot-2389-vf-serie-a/
Argentina Billete 5.000 Pesos 1968 P-280b/BOT-2182 XF+ Serie A,"$50,00",https://www.argcollectibles.com/producto/argentina-billete-5-000-pesos-1968-p-280b-bot-2182-xf-serie-a/
Argentina Billete 500 Pesos 1968 P-278b/BOT-2123 AU Serie A,"$20,00",https://www.argcollectibles.com/producto/argentina-billete-500-pesos-1968-p-278b-bot-2123-au-serie-a/
Argentina Billete 5 Pesos 1960 P-275b/BOT-1921 XF- Serie A,"$10,00",https://www.argcollectibles.com/producto/argentina-billete-5-pesos-1960-p-275b-bot-1921-xf-serie-a/
Argentina Billete 50 Pesos 1961 P-271c/BOT-2004 VF+ Serie B,"$5,00",https://www.argcollectibles.com/producto/argentina-billete-50-pesos-1961-p-271c-bot-2004-vf-serie-b-2/
Argentina Billete 100 Pesos 1943 P-267a/BOT-2030 F- Serie A,"$20,00",https://www.argcollectibles.com/producto/argentina-billete-100-pesos-1943-p-267a-bot-2030-f-serie-a/
Mexico Billete 20 Pesos 1996 P-106b VF+,"$3,00",https://www.argcollectibles.com/producto/mexico-billete-20-pesos-1996-p-106b-vf/
Argentina Billete 50 Pesos 2018-2020 P-363/BOT-5203-5207 UNC (Error sin Numero),"$35,00",https://www.argcollectibles.com/producto/argentina-billete-50-pesos-2018-2020-p-363-bot-5203-5207-unc-error-sin-numero/
Corea del Sur Billete 10 Jeon 1962 P-28 UNC,"$3,00",https://www.argcollectibles.com/producto/corea-del-sur-billete-10-jeon-1962-p-28-unc/
Uruguay Billete 1 Peso 1935 P-28c/CR-9.111.13 VF-,"$20,00",https://www.argcollectibles.com/producto/uruguay-billete-1-peso-1935-p-28c-cr-9-111-13-vf/
Peru Billete 100 Soles de Oro 1977 P-108 XF,"$2,00",https://www.argcollectibles.com/producto/peru-billete-100-soles-de-oro-1977-p-108-xf/
Peru Billete 50 Soles de Oro 1965 P-89 VF+,"$15,00",https://www.argcollectibles.com/producto/peru-billete-50-soles-de-oro-1965-p-89-vf/
Republica Dominicana Billete 5 Pesos 1996 P-152a UNC,"$8,00",https://www.argcollectibles.com/producto/republica-dominicana-billete-5-pesos-1996-p-152a-unc/
Republica Dominicana Billete 10 Pesos 1996 P-153 XF,"$10,00",https://www.argcollectibles.com/producto/republica-dominicana-billete-10-pesos-1996-p-153-xf/
Republica Dominicana Billete 20 Pesos Oro 1992 P-139 UNC,"$25,00",https://www.argcollectibles.com/producto/republica-dominicana-billete-20-pesos-oro-1992-p-139-unc/
Italia Billete 5.000 Liras 1971 P-102 VF (Colon),"$20,00",https://www.argcollectibles.com/producto/italia-billete-5-000-liras-1971-p-102-vf-colon/
Italia Billete 5.000 Liras 1979 P-105a VF-,"$6,00",https://www.argcollectibles.com/producto/italia-billete-5-000-liras-1979-p-105a-vf/
Chile Billete 5.000 Pesos 1992 P-155d XF,"$30,00",https://www.argcollectibles.com/producto/chile-billete-5-000-pesos-1992-p-155d-xf/
Fiji Billete 88 Centavos 2022 P-123 UNC,"$20,00",https://www.argcollectibles.com/producto/fiji-billete-88-centavos-2022-p-123-unc/
Sudan Billete 2 Pounds 2006 P-65 UNC,"$3,00",https://www.argcollectibles.com/producto/sudan-billete-2-pounds-2006-p-65-unc/
Sudan Billete 2 Pounds 2011 P-71a UNC,"$2,00",https://www.argcollectibles.com/producto/sudan-billete-2-pounds-2011-p-71a-unc/
Congo Billete 5 Centavos 1997 P-81 UNC,"$1,50",https://www.argcollectibles.com/producto/congo-billete-5-centavos-1997-p-81-unc/
Congo Billete 1 Centavo 1997 P-80 UNC,"$1,50",https://www.argcollectibles.com/producto/congo-billete-1-centavo-1997-p-80-unc/
Haiti Billete 25 Gourdes 2006 P-266 UNC,"$4,00",https://www.argcollectibles.com/producto/haiti-billete-25-gourdes-2006-p-266-unc/
Haiti Billete 20 Gourdes 2001 P-271AB UNC,"$4,00",https://www.argcollectibles.com/producto/haiti-billete-20-gourdes-2001-p-271ab-unc/
Corea del Sur Billete 50 Jeon 1962 P-29 UNC,"$2,00",https://www.argcollectibles.com/producto/corea-del-sur-billete-50-jeon-1962-p-29-unc/
Corea del Sur Billete 1.000 Won 1983 P-47 UNC,"$6,00",https://www.argcollectibles.com/producto/corea-del-sur-billete-1-000-won-1983-p-47-unc/
Seychelles Billete 10 Rupias 1998 P-36a UNC,"$6,00",https://www.argcollectibles.com/producto/seychelles-billete-10-rupias-1998-p-36a-unc/
Tailandia Billete 50 Baht 1996 P-99 UNC (Polimero),"$10,00",https://www.argcollectibles.com/producto/tailandia-billete-50-baht-1996-p-99-unc-polimero/
Burundi Billete 20 Francos 2005 P-27d UNC,"$1,50",https://www.argcollectibles.com/producto/burundi-billete-20-francos-2005-p-27d-unc/
Filipinas Billete 20 Piso 2010 P-206 UNC,"$2,00",https://www.argcollectibles.com/producto/filipinas-billete-20-piso-2010-p-206-unc/
Armenia Billete 25 Dram 1993 P-34 UNC,"$2,50",https://www.argcollectibles.com/producto/armenia-billete-25-dram-1993-p-34-unc/
Kenia Billete 50 Shilling 2010 P-47e UNC,"$2,00",https://www.argcollectibles.com/producto/kenia-billete-50-shilling-2010-p-47e-unc/
Peru Billete 500.000 Intis 1989 P-147 AU,"$10,00",https://www.argcollectibles.com/producto/peru-billete-500-000-intis-1989-p-147-au/
Peru Billete 100.000 Intis 1989 P-145 UNC,"$6,00",https://www.argcollectibles.com/producto/peru-billete-100-000-intis-1989-p-145-unc/
Uruguay Billete 100 Nuevos Pesos 1978-1986 P-62c VF+ (Serie E),"$2,00",https://www.argcollectibles.com/producto/uruguay-billete-100-nuevos-pesos-1978-1986-p-62c-vf-serie-e/
Tailandia Billete 60 Baht 1987 P-93 UNC,"$10,00",https://www.argcollectibles.com/producto/tailandia-billete-60-baht-1987-p-93-unc/
Uruguay Lote x 2 Billetes 50 y 100 Pesos 1975 P-59/P-60 F- (Serie A),"$5,00",https://www.argcollectibles.com/producto/uruguay-lote-x-2-billetes-50-y-100-pesos-1975-p-59-p-60-f-serie-a/
Uruguay Billete 100 Nuevos Pesos 1978-1986 P-62b VF (Serie C),"$6,00",https://www.argcollectibles.com/producto/uruguay-billete-100-nuevos-pesos-1978-1986-p-62b-vf-serie-c/
Peru Billete 200 Soles 2012 P-191 UNC,"$100,00",https://www.argcollectibles.com/producto/peru-billete-200-soles-2012-p-191-unc/
Peru Billete 100 Soles 2019 P-199 UNC,"$50,00",https://www.argcollectibles.com/producto/peru-billete-100-soles-2019-p-199-unc/
España Billete 50 Pesetas 1927 P-80 VF (Resello Republica),"$40,00",https://www.argcollectibles.com/producto/espana-billete-50-pesetas-1927-p-80-vf-resello-republica/
Alemania DDR Billete 5 Marcos 1964 P-22 VF+,"$10,00",https://www.argcollectibles.com/producto/alemania-ddr-billete-5-marcos-1964-p-22-vf/
Tajikistan Billete 20 Somoni 2021 P-25 UNC,"$8,00",https://www.argcollectibles.com/producto/tajikistan-billete-20-somoni-2021-p-25-unc/
Tajikistan Billete 10 Somoni 2021 P-24 UNC,"$4,00",https://www.argcollectibles.com/producto/tajikistan-billete-10-somoni-2021-p-24-unc/
Mongolia Billete 10 Tugrik 2018 P-62 UNC,"$1,00",https://www.argcollectibles.com/producto/mongolia-billete-10-tugrik-2018-p-62-unc/
Mongolia Billete 1.000 Tugrik 2020 P-75 UNC,"$2,00",https://www.argcollectibles.com/producto/mongolia-billete-1-000-tugrik-2020-p-75-unc/
Mongolia Billete 500 Tugrik 2020 P-74 UNC,"$1,00",https://www.argcollectibles.com/producto/mongolia-billete-500-tugrik-2020-p-74-unc/
Malawi Billete 5.000 Kwacha 2021 P-71 UNC,"$25,00",https://www.argcollectibles.com/producto/malawi-billete-5-000-kwacha-2021-p-71-unc/
Maldivas Billete 5 Rufiyaa 2011 P-18e UNC,"$2,00",https://www.argcollectibles.com/producto/maldivas-billete-5-rufiyaa-2011-p-18e-unc/
Myanmar Billete 1.000 Kyats 2019 P-86 UNC,"$4,00",https://www.argcollectibles.com/producto/myanmar-billete-1-000-kyats-2019-p-86-unc/
Myanmar Billete 500 Kyats 2020 P-85 UNC,"$2,00",https://www.argcollectibles.com/producto/myanmar-billete-500-kyats-2020-p-85-unc/
Turquia Billete 10 Liras 1970 P-193 UNC,"$2,00",https://www.argcollectibles.com/producto/turquia-billete-10-liras-1970-p-193-unc/
Turquia Billete 10 Liras 1970 P-192 UNC,"$2,00",https://www.argcollectibles.com/producto/turquia-billete-10-liras-1970-p-192-unc/
Turquia Billete 5.000 Liras 1990 P-198 UNC,"$3,00",https://www.argcollectibles.com/producto/turquia-billete-5-000-liras-1990-p-198-unc/
Turquia Billete 500 Liras 1970 P-195 AU,"$3,00",https://www.argcollectibles.com/producto/turquia-billete-500-liras-1970-p-195-au/
Kirguistan Billete 20 Som 2016 P-24 UNC,"$1,50",https://www.argcollectibles.com/producto/kirguistan-billete-20-som-2016-p-24-unc/
Estados Unidos Usa Billete 20 Dolares 1860 Traders Bank UNC,"$50,00",https://www.argcollectibles.com/producto/estados-unidos-usa-billete-20-dolares-1860-traders-bank-unc/
Venezuela Billete 100 Bolivares 2018 P-106 UNC,"$1,50",https://www.argcollectibles.com/producto/venezuela-billete-100-bolivares-2018-p-106-unc/
Iran Billete 2.000 Rials 2013 P-144d UNC,"$1,00",https://www.argcollectibles.com/producto/iran-billete-2-000-rials-2013-p-144d-unc/
Iran Billete 5.000 Rials 2017 P-152c UNC,"$1,00",https://www.argcollectibles.com/producto/iran-billete-5-000-rials-2017-p-152c-unc/
Libano Billete 250 Libras 1988 P-67 UNC,"$2,00",https://www.argcollectibles.com/producto/libano-billete-250-libras-1988-p-67-unc/
Nepal Billete 5 Rupias 2017 P-76 UNC,"$1,00",https://www.argcollectibles.com/producto/nepal-billete-5-rupias-2017-p-76-unc/
Bosnia y Herzegovina Billete 500 Dinara 1992 P-136 UNC,"$3,00",https://www.argcollectibles.com/producto/bosnia-y-herzegovina-billete-500-dinara-1992-p-136-unc/
Santo Tome y Principe Billete 20.000 Dobras 2013 P-67e UNC,"$4,00",https://www.argcollectibles.com/producto/santo-tome-y-principe-billete-20-000-dobras-2013-p-67e-unc/
Sudan del Sur Billete 10 Pounds 2011 P-7 UNC,"$3,00",https://www.argcollectibles.com/producto/sudan-del-sur-billete-10-pounds-2011-p-7-unc/
Sri Lanka Billete 10 Rupias 2006 P-115 UNC,"$1,00",https://www.argcollectibles.com/producto/sri-lanka-billete-10-rupias-2006-p-115-unc/
Tajikistan Billete 20 Rublos 1994 P-6 UNC,"$1,00",https://www.argcollectibles.com/producto/tajikistan-billete-20-rublos-1994-p-6-unc/
Nigeria Billete 50 Kobo 1973-1978 P-14g UNC,"$6,00",https://www.argcollectibles.com/producto/nigeria-billete-50-kobo-1973-1978-p-14g-unc/
Corea del Norte Billete 50 Won 1978 P-21c AU,"$3,00",https://www.argcollectibles.com/producto/corea-del-norte-billete-50-won-1978-p-21c-au/
Kirguistan Billete 100 Som 2016 P-26b UNC,"$4,00",https://www.argcollectibles.com/producto/kirguistan-billete-100-som-2016-p-26b-unc/
Guyana Billete 100 Dolares 1999-2005 P-31(3) UNC,"$3,00",https://www.argcollectibles.com/producto/guyana-billete-100-dolares-1999-2005-p-313-unc/
Guyana Billete 100 Dolares 1989 P-28(1) AU,"$5,00",https://www.argcollectibles.com/producto/guyana-billete-100-dolares-1989-p-281-au/
Hungria Billete 100 Pengo 1930 P-98 AU,"$10,00",https://www.argcollectibles.com/producto/hungria-billete-100-pengo-1930-p-98-au/
Hungria Billete 10 Forint 1962 P-168c UNC,"$10,00",https://www.argcollectibles.com/producto/hungria-billete-10-forint-1962-p-168c-unc/
Africa Occidental Francesa Billete 100 Francos 1947 P-40 VF+,"$100,00",https://www.argcollectibles.com/producto/africa-occidental-francesa-billete-100-francos-1947-p-40-vf/
Africa del Este Billete 10 Centavos 1942 Schwan/Boing1272 VF (British Military Command),"$200,00",https://www.argcollectibles.com/producto/africa-del-este-billete-10-centavos-1942-schwan-boing1272-vf-british-military-command/
Cuba Billete 20 Pesos 2024 Fantasia-Inusual Fidel Castro UNC,"$2,00",https://www.argcollectibles.com/producto/cuba-billete-20-pesos-2024-fantasia-inusual-fidel-castro-unc/
Cuba Billete 10 Pesos 2024 Fantasia-Inusual Camilo CienFuegos UNC,"$2,00",https://www.argcollectibles.com/producto/cuba-billete-10-pesos-2024-fantasia-inusual-camilo-cienfuegos-unc/
Cuba Billete 5 Pesos 1985 P-FX13 Certificado de Divisa UNC,"$10,00",https://www.argcollectibles.com/producto/cuba-billete-5-pesos-1985-p-fx13-certificado-de-divisa-unc/
Cuba Billete 3 Pesos 1985 P-107s UNC (Specimen),"$30,00",https://www.argcollectibles.com/producto/cuba-billete-3-pesos-1985-p-107s-unc-specimen/
Cuba Billete 3 Pesos 1986 P-107s UNC (Specimen),"$30,00",https://www.argcollectibles.com/producto/cuba-billete-3-pesos-1986-p-107s-unc-specimen/
Cuba Billete 3 Pesos 1989 P-107s UNC (Specimen),"$30,00",https://www.argcollectibles.com/producto/cuba-billete-3-pesos-1989-p-107s-unc-specimen/
Cuba Billete 3 Pesos 1988 P-107s UNC (Specimen),"$30,00",https://www.argcollectibles.com/producto/cuba-billete-3-pesos-1988-p-107s-unc-specimen/
Cuba Billete 3 Pesos 1984 P-107s UNC (Specimen),"$30,00",https://www.argcollectibles.com/producto/cuba-billete-3-pesos-1984-p-107s-unc-specimen/
Alemania Billete 10 Marcos 1929 P-180a AU,"$12,00",https://www.argcollectibles.com/producto/alemania-billete-10-marcos-1929-p-180a-au/
Afganistan Billete 50 Afganis 2019 P-69 UNC,"$4,00",https://www.argcollectibles.com/producto/afganistan-billete-50-afganis-2019-p-69-unc/
Afganistan Billete 100 Afganis 2019 P-75 UNC,"$8,00",https://www.argcollectibles.com/producto/afganistan-billete-100-afganis-2019-p-75-unc/
Sri Lanka Billete 10 Rupias 1987 P-96a UNC,"$4,00",https://www.argcollectibles.com/producto/sri-lanka-billete-10-rupias-1987-p-96a-unc/
Sri Lanka Billete 10 Rupias 1990 P-96e UNC,"$4,00",https://www.argcollectibles.com/producto/sri-lanka-billete-10-rupias-1990-p-96e-unc/
Bahamas Billete 1 Dolar 2017 P-77 UNC,"$4,00",https://www.argcollectibles.com/producto/bahamas-billete-1-dolar-2017-p-77-unc/
Malta Billete 2 Liri 1967-1989 P-41 UNC,"$30,00",https://www.argcollectibles.com/producto/malta-billete-2-liri-1967-1989-p-41-unc/
Malta Billete 5 Liri 1994 P-46d UNC,"$40,00",https://www.argcollectibles.com/producto/malta-billete-5-liri-1994-p-46d-unc/
Sierra Leona Billete 1.000 Leones 2020 P-30 UNC,"$1,50",https://www.argcollectibles.com/producto/sierra-leona-billete-1-000-leones-2020-p-30-unc/
Singapur Billete 1 Dolar 1987 P-18 UNC,"$4,00",https://www.argcollectibles.com/producto/singapur-billete-1-dolar-1987-p-18-unc/
Sudan del Sur Billete 1.000 Pounds 2021 P-17 UNC,"$10,00",https://www.argcollectibles.com/producto/sudan-del-sur-billete-1-000-pounds-2021-p-17-unc/
